emoji,emoji_name,emoji_status,source,load_datetime
🧍🏾‍♀️,:woman_standing_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧍🏾‍♀,:woman_standing_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🧍🏼‍♀️,:woman_standing_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧍🏼‍♀,:woman_standing_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🧍🏽‍♀️,:woman_standing_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧍🏽‍♀,:woman_standing_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👩‍🎓,:woman_student:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏿‍🎓,:woman_student_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏻‍🎓,:woman_student_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏾‍🎓,:woman_student_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏼‍🎓,:woman_student_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏽‍🎓,:woman_student_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸‍♀️,:woman_superhero:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸‍♀,:woman_superhero:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸🏿‍♀️,:woman_superhero_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸🏿‍♀,:woman_superhero_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸🏻‍♀️,:woman_superhero_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸🏻‍♀,:woman_superhero_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸🏾‍♀️,:woman_superhero_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸🏾‍♀,:woman_superhero_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸🏼‍♀️,:woman_superhero_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸🏼‍♀,:woman_superhero_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸🏽‍♀️,:woman_superhero_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦸🏽‍♀,:woman_superhero_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹‍♀️,:woman_supervillain:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹‍♀,:woman_supervillain:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹🏿‍♀️,:woman_supervillain_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹🏿‍♀,:woman_supervillain_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹🏻‍♀️,:woman_supervillain_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹🏻‍♀,:woman_supervillain_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹🏾‍♀️,:woman_supervillain_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹🏾‍♀,:woman_supervillain_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹🏼‍♀️,:woman_supervillain_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹🏼‍♀,:woman_supervillain_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹🏽‍♀️,:woman_supervillain_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🦹🏽‍♀,:woman_supervillain_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄‍♀️,:woman_surfing:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄‍♀,:woman_surfing:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄🏿‍♀️,:woman_surfing_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄🏿‍♀,:woman_surfing_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄🏻‍♀️,:woman_surfing_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄🏻‍♀,:woman_surfing_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄🏾‍♀️,:woman_surfing_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄🏾‍♀,:woman_surfing_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄🏼‍♀️,:woman_surfing_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄🏼‍♀,:woman_surfing_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄🏽‍♀️,:woman_surfing_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏄🏽‍♀,:woman_surfing_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊‍♀️,:woman_swimming:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊‍♀,:woman_swimming:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊🏿‍♀️,:woman_swimming_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊🏿‍♀,:woman_swimming_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊🏻‍♀️,:woman_swimming_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊🏻‍♀,:woman_swimming_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊🏾‍♀️,:woman_swimming_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊🏾‍♀,:woman_swimming_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊🏼‍♀️,:woman_swimming_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊🏼‍♀,:woman_swimming_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊🏽‍♀️,:woman_swimming_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🏊🏽‍♀,:woman_swimming_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👩‍🏫,:woman_teacher:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏿‍🏫,:woman_teacher_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏻‍🏫,:woman_teacher_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏾‍🏫,:woman_teacher_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏼‍🏫,:woman_teacher_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏽‍🏫,:woman_teacher_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩‍💻,:woman_technologist:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏿‍💻,:woman_technologist_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏻‍💻,:woman_technologist_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏾‍💻,:woman_technologist_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏼‍💻,:woman_technologist_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏽‍💻,:woman_technologist_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
💁‍♀️,:woman_tipping_hand:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
💁‍♀,:woman_tipping_hand:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
💁🏿‍♀️,:woman_tipping_hand_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
💁🏿‍♀,:woman_tipping_hand_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
💁🏻‍♀️,:woman_tipping_hand_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
💁🏻‍♀,:woman_tipping_hand_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
💁🏾‍♀️,:woman_tipping_hand_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
💁🏾‍♀,:woman_tipping_hand_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
💁🏼‍♀️,:woman_tipping_hand_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
💁🏼‍♀,:woman_tipping_hand_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
💁🏽‍♀️,:woman_tipping_hand_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
💁🏽‍♀,:woman_tipping_hand_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🧛‍♀️,:woman_vampire:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧛‍♀,:woman_vampire:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🧛🏿‍♀️,:woman_vampire_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧛🏿‍♀,:woman_vampire_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🧛🏻‍♀️,:woman_vampire_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧛🏻‍♀,:woman_vampire_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🧛🏾‍♀️,:woman_vampire_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧛🏾‍♀,:woman_vampire_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🧛🏼‍♀️,:woman_vampire_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧛🏼‍♀,:woman_vampire_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🧛🏽‍♀️,:woman_vampire_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧛🏽‍♀,:woman_vampire_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🚶‍♀️,:woman_walking:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🚶‍♀,:woman_walking:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🚶🏿‍♀️,:woman_walking_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🚶🏿‍♀,:woman_walking_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🚶🏻‍♀️,:woman_walking_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🚶🏻‍♀,:woman_walking_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🚶🏾‍♀️,:woman_walking_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🚶🏾‍♀,:woman_walking_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🚶🏼‍♀️,:woman_walking_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🚶🏼‍♀,:woman_walking_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🚶🏽‍♀️,:woman_walking_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🚶🏽‍♀,:woman_walking_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👳‍♀️,:woman_wearing_turban:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👳‍♀,:woman_wearing_turban:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👳🏿‍♀️,:woman_wearing_turban_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👳🏿‍♀,:woman_wearing_turban_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👳🏻‍♀️,:woman_wearing_turban_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👳🏻‍♀,:woman_wearing_turban_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👳🏾‍♀️,:woman_wearing_turban_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👳🏾‍♀,:woman_wearing_turban_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👳🏼‍♀️,:woman_wearing_turban_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👳🏼‍♀,:woman_wearing_turban_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👳🏽‍♀️,:woman_wearing_turban_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👳🏽‍♀,:woman_wearing_turban_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👩‍🦳,:woman_white_hair:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧕,:woman_with_headscarf:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧕🏿,:woman_with_headscarf_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧕🏻,:woman_with_headscarf_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧕🏾,:woman_with_headscarf_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧕🏼,:woman_with_headscarf_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧕🏽,:woman_with_headscarf_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👰‍♀️,:woman_with_veil:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👰‍♀,:woman_with_veil:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👰🏿‍♀️,:woman_with_veil_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👰🏿‍♀,:woman_with_veil_dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👰🏻‍♀️,:woman_with_veil_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👰🏻‍♀,:woman_with_veil_light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👰🏾‍♀️,:woman_with_veil_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👰🏾‍♀,:woman_with_veil_medium-dark_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👰🏼‍♀️,:woman_with_veil_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👰🏼‍♀,:woman_with_veil_medium-light_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👰🏽‍♀️,:woman_with_veil_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👰🏽‍♀,:woman_with_veil_medium_skin_tone:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👩‍🦯,:woman_with_white_cane:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏿‍🦯,:woman_with_white_cane_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏻‍🦯,:woman_with_white_cane_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏾‍🦯,:woman_with_white_cane_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏼‍🦯,:woman_with_white_cane_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏽‍🦯,:woman_with_white_cane_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧟‍♀️,:woman_zombie:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🧟‍♀,:woman_zombie:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
👢,:woman’s_boot:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👚,:woman’s_clothes:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👒,:woman’s_hat:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👡,:woman’s_sandal:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👭,:women_holding_hands:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👭🏿,:women_holding_hands_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏿‍🤝‍👩🏻,:women_holding_hands_dark_skin_tone_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏿‍🤝‍👩🏾,:women_holding_hands_dark_skin_tone_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏿‍🤝‍👩🏼,:women_holding_hands_dark_skin_tone_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏿‍🤝‍👩🏽,:women_holding_hands_dark_skin_tone_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👭🏻,:women_holding_hands_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏻‍🤝‍👩🏿,:women_holding_hands_light_skin_tone_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏻‍🤝‍👩🏾,:women_holding_hands_light_skin_tone_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏻‍🤝‍👩🏼,:women_holding_hands_light_skin_tone_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏻‍🤝‍👩🏽,:women_holding_hands_light_skin_tone_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👭🏾,:women_holding_hands_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏾‍🤝‍👩🏿,:women_holding_hands_medium-dark_skin_tone_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏾‍🤝‍👩🏻,:women_holding_hands_medium-dark_skin_tone_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏾‍🤝‍👩🏼,:women_holding_hands_medium-dark_skin_tone_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏾‍🤝‍👩🏽,:women_holding_hands_medium-dark_skin_tone_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👭🏼,:women_holding_hands_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏼‍🤝‍👩🏿,:women_holding_hands_medium-light_skin_tone_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏼‍🤝‍👩🏻,:women_holding_hands_medium-light_skin_tone_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏼‍🤝‍👩🏾,:women_holding_hands_medium-light_skin_tone_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏼‍🤝‍👩🏽,:women_holding_hands_medium-light_skin_tone_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👭🏽,:women_holding_hands_medium_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏽‍🤝‍👩🏿,:women_holding_hands_medium_skin_tone_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏽‍🤝‍👩🏻,:women_holding_hands_medium_skin_tone_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏽‍🤝‍👩🏾,:women_holding_hands_medium_skin_tone_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👩🏽‍🤝‍👩🏼,:women_holding_hands_medium_skin_tone_medium-light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👯‍♀️,:women_with_bunny_ears:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
👯‍♀,:women_with_bunny_ears:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🤼‍♀️,:women_wrestling:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🤼‍♀,:women_wrestling:,minimally_qualified,2,2023-06-08 12:04:07.045541+00:00
🚺,:women’s_room:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🪵,:wood:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🥴,:woozy_face:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🗺️,:world_map:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🗺,:world_map:,unqualified,2,2023-06-08 12:04:07.045541+00:00
🪱,:worm:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
😟,:worried_face:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🎁,:wrapped_gift:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
🔧,:wrench:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
✍️,:writing_hand:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
✍,:writing_hand:,unqualified,2,2023-06-08 12:04:07.045541+00:00
✍🏿,:writing_hand_dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
✍🏻,:writing_hand_light_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
✍🏾,:writing_hand_medium-dark_skin_tone:,fully_qualified,2,2023-06-08 12:04:07.045541+00:00
